A:66 F:00 B:00 C:5A D:81 E:BE H:42 L:3E SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:04
A:66 F:00 B:00 C:59 D:81 E:BE H:42 L:3E SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:59 D:81 E:BE H:42 L:3E SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:04
A:59 F:00 B:00 C:59 D:81 E:BE H:42 L:3E SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:04
A:59 F:00 B:00 C:59 D:81 E:BE H:42 L:3E SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:59 D:81 E:BE H:42 L:3F SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:59 D:81 E:BE H:42 L:3F SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:59 D:81 E:BF H:42 L:3F SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:59 D:81 E:BF H:42 L:3F SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:59 D:81 E:C0 H:42 L:3F SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:58 D:81 E:C0 H:42 L:3F SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:58 D:81 E:C0 H:42 L:3F SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:04
A:58 F:00 B:00 C:58 D:81 E:C0 H:42 L:3F SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:04
A:58 F:00 B:00 C:58 D:81 E:C0 H:42 L:3F SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:58 D:81 E:C0 H:42 L:40 SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:58 D:81 E:C0 H:42 L:40 SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:58 D:81 E:C1 H:42 L:40 SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:58 D:81 E:C1 H:42 L:40 SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:58 D:81 E:C2 H:42 L:40 SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:57 D:81 E:C2 H:42 L:40 SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:57 D:81 E:C2 H:42 L:40 SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:04
A:57 F:00 B:00 C:57 D:81 E:C2 H:42 L:40 SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:04
A:57 F:00 B:00 C:57 D:81 E:C2 H:42 L:40 SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:04
A:3C F:00 B:00 C:57 D:81 E:C2 H:42 L:41 SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:04
A:3C F:00 B:00 C:57 D:81 E:C2 H:42 L:41 SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:04
A:3C F:00 B:00 C:57 D:81 E:C3 H:42 L:41 SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:04
A:3C F:00 B:00 C:57 D:81 E:C3 H:42 L:41 SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:04
A:3C F:00 B:00 C:57 D:81 E:C4 H:42 L:41 SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:04
A:3C F:00 B:00 C:56 D:81 E:C4 H:42 L:41 SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:04
A:00 F:00 B:00 C:56 D:81 E:C4 H:42 L:41 SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:04
A:56 F:00 B:00 C:56 D:81 E:C4 H:42 L:41 SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:04
A:56 F:00 B:00 C:56 D:81 E:C4 H:42 L:41 SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:04
A:60 F:00 B:00 C:56 D:81 E:C4 H:42 L:42 SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:04
A:60 F:00 B:00 C:56 D:81 E:C4 H:42 L:42 SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:04
A:60 F:00 B:00 C:56 D:81 E:C5 H:42 L:42 SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:05
A:60 F:00 B:00 C:56 D:81 E:C5 H:42 L:42 SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:05
A:60 F:00 B:00 C:56 D:81 E:C6 H:42 L:42 SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:05
A:60 F:00 B:00 C:55 D:81 E:C6 H:42 L:42 SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:05
A:00 F:00 B:00 C:55 D:81 E:C6 H:42 L:42 SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:05
A:55 F:00 B:00 C:55 D:81 E:C6 H:42 L:42 SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:05
A:55 F:00 B:00 C:55 D:81 E:C6 H:42 L:42 SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:05
A:3C F:00 B:00 C:55 D:81 E:C6 H:42 L:43 SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:05
A:3C F:00 B:00 C:55 D:81 E:C6 H:42 L:43 SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:05
A:3C F:00 B:00 C:55 D:81 E:C7 H:42 L:43 SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:05
A:3C F:00 B:00 C:55 D:81 E:C7 H:42 L:43 SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:05
A:3C F:00 B:00 C:55 D:81 E:C8 H:42 L:43 SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:05
A:3C F:00 B:00 C:54 D:81 E:C8 H:42 L:43 SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:05
A:00 F:00 B:00 C:54 D:81 E:C8 H:42 L:43 SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:05
A:54 F:00 B:00 C:54 D:81 E:C8 H:42 L:43 SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:05
A:54 F:00 B:00 C:54 D:81 E:C8 H:42 L:43 SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:05
A:0E F:00 B:00 C:54 D:81 E:C8 H:42 L:44 SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:05
A:0E F:00 B:00 C:54 D:81 E:C8 H:42 L:44 SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:05
A:0E F:00 B:00 C:54 D:81 E:C9 H:42 L:44 SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:05
A:0E F:00 B:00 C:54 D:81 E:C9 H:42 L:44 SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:05
A:0E F:00 B:00 C:54 D:81 E:CA H:42 L:44 SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:05
A:0E F:00 B:00 C:53 D:81 E:CA H:42 L:44 SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:05
A:00 F:00 B:00 C:53 D:81 E:CA H:42 L:44 SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:05
A:53 F:00 B:00 C:53 D:81 E:CA H:42 L:44 SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:05
A:53 F:00 B:00 C:53 D:81 E:CA H:42 L:44 SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:05
A:4E F:00 B:00 C:53 D:81 E:CA H:42 L:45 SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:05
A:4E F:00 B:00 C:53 D:81 E:CA H:42 L:45 SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:05
A:4E F:00 B:00 C:53 D:81 E:CB H:42 L:45 SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:05
A:4E F:00 B:00 C:53 D:81 E:CB H:42 L:45 SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:05
A:4E F:00 B:00 C:53 D:81 E:CC H:42 L:45 SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:05
A:4E F:00 B:00 C:52 D:81 E:CC H:42 L:45 SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:05
A:00 F:00 B:00 C:52 D:81 E:CC H:42 L:45 SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:05
A:52 F:00 B:00 C:52 D:81 E:CC H:42 L:45 SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:05
A:52 F:00 B:00 C:52 D:81 E:CC H:42 L:45 SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:05
A:3C F:00 B:00 C:52 D:81 E:CC H:42 L:46 SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:06
A:3C F:00 B:00 C:52 D:81 E:CC H:42 L:46 SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:06
A:3C F:00 B:00 C:52 D:81 E:CD H:42 L:46 SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:06
A:3C F:00 B:00 C:52 D:81 E:CD H:42 L:46 SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:06
A:3C F:00 B:00 C:52 D:81 E:CE H:42 L:46 SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:06
A:3C F:00 B:00 C:51 D:81 E:CE H:42 L:46 SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:51 D:81 E:CE H:42 L:46 SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:06
A:51 F:00 B:00 C:51 D:81 E:CE H:42 L:46 SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:06
A:51 F:00 B:00 C:51 D:81 E:CE H:42 L:46 SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:51 D:81 E:CE H:42 L:47 SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:51 D:81 E:CE H:42 L:47 SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:51 D:81 E:CF H:42 L:47 SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:51 D:81 E:CF H:42 L:47 SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:51 D:81 E:D0 H:42 L:47 SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:50 D:81 E:D0 H:42 L:47 SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:50 D:81 E:D0 H:42 L:47 SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:06
A:50 F:00 B:00 C:50 D:81 E:D0 H:42 L:47 SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:06
A:50 F:00 B:00 C:50 D:81 E:D0 H:42 L:47 SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:50 D:81 E:D0 H:42 L:48 SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:50 D:81 E:D0 H:42 L:48 SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:50 D:81 E:D1 H:42 L:48 SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:50 D:81 E:D1 H:42 L:48 SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:50 D:81 E:D2 H:42 L:48 SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:4F D:81 E:D2 H:42 L:48 SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:4F D:81 E:D2 H:42 L:48 SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:06
A:4F F:00 B:00 C:4F D:81 E:D2 H:42 L:48 SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:06
A:4F F:00 B:00 C:4F D:81 E:D2 H:42 L:48 SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:06
A:7E F:00 B:00 C:4F D:81 E:D2 H:42 L:49 SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:06
A:7E F:00 B:00 C:4F D:81 E:D2 H:42 L:49 SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:06
A:7E F:00 B:00 C:4F D:81 E:D3 H:42 L:49 SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:06
A:7E F:00 B:00 C:4F D:81 E:D3 H:42 L:49 SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:06
A:7E F:00 B:00 C:4F D:81 E:D4 H:42 L:49 SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:06
A:7E F:00 B:00 C:4E D:81 E:D4 H:42 L:49 SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:06
A:00 F:00 B:00 C:4E D:81 E:D4 H:42 L:49 SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:06
A:4E F:00 B:00 C:4E D:81 E:D4 H:42 L:49 SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:07
A:4E F:00 B:00 C:4E D:81 E:D4 H:42 L:49 SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4E D:81 E:D4 H:42 L:4A SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4E D:81 E:D4 H:42 L:4A SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4E D:81 E:D5 H:42 L:4A SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4E D:81 E:D5 H:42 L:4A SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4E D:81 E:D6 H:42 L:4A SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4D D:81 E:D6 H:42 L:4A SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:07
A:00 F:00 B:00 C:4D D:81 E:D6 H:42 L:4A SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:07
A:4D F:00 B:00 C:4D D:81 E:D6 H:42 L:4A SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:07
A:4D F:00 B:00 C:4D D:81 E:D6 H:42 L:4A SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4D D:81 E:D6 H:42 L:4B SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4D D:81 E:D6 H:42 L:4B SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4D D:81 E:D7 H:42 L:4B SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4D D:81 E:D7 H:42 L:4B SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4D D:81 E:D8 H:42 L:4B SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4C D:81 E:D8 H:42 L:4B SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:07
A:00 F:00 B:00 C:4C D:81 E:D8 H:42 L:4B SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:07
A:4C F:00 B:00 C:4C D:81 E:D8 H:42 L:4B SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:07
A:4C F:00 B:00 C:4C D:81 E:D8 H:42 L:4B SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4C D:81 E:D8 H:42 L:4C SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4C D:81 E:D8 H:42 L:4C SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4C D:81 E:D9 H:42 L:4C SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4C D:81 E:D9 H:42 L:4C SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4C D:81 E:DA H:42 L:4C SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4B D:81 E:DA H:42 L:4C SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:07
A:00 F:00 B:00 C:4B D:81 E:DA H:42 L:4C SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:07
A:4B F:00 B:00 C:4B D:81 E:DA H:42 L:4C SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:07
A:4B F:00 B:00 C:4B D:81 E:DA H:42 L:4C SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4B D:81 E:DA H:42 L:4D SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4B D:81 E:DA H:42 L:4D SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4B D:81 E:DB H:42 L:4D SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4B D:81 E:DB H:42 L:4D SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:07
A:18 F:00 B:00 C:4B D:81 E:DC H:42 L:4D SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:08
A:18 F:00 B:00 C:4A D:81 E:DC H:42 L:4D SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:08
A:00 F:00 B:00 C:4A D:81 E:DC H:42 L:4D SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:08
A:4A F:00 B:00 C:4A D:81 E:DC H:42 L:4D SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:08
A:4A F:00 B:00 C:4A D:81 E:DC H:42 L:4D SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:08
A:18 F:00 B:00 C:4A D:81 E:DC H:42 L:4E SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:08
A:18 F:00 B:00 C:4A D:81 E:DC H:42 L:4E SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:08
A:18 F:00 B:00 C:4A D:81 E:DD H:42 L:4E SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:08
A:18 F:00 B:00 C:4A D:81 E:DD H:42 L:4E SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:08
A:18 F:00 B:00 C:4A D:81 E:DE H:42 L:4E SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:08
A:18 F:00 B:00 C:49 D:81 E:DE H:42 L:4E SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:08
A:00 F:00 B:00 C:49 D:81 E:DE H:42 L:4E SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:08
A:49 F:00 B:00 C:49 D:81 E:DE H:42 L:4E SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:08
A:49 F:00 B:00 C:49 D:81 E:DE H:42 L:4E SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:08
A:00 F:00 B:00 C:49 D:81 E:DE H:42 L:4F SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:08
A:00 F:00 B:00 C:49 D:81 E:DE H:42 L:4F SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:08
A:00 F:00 B:00 C:49 D:81 E:DF H:42 L:4F SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:08
A:00 F:00 B:00 C:49 D:81 E:DF H:42 L:4F SP:CFF9 PC:27D1 PCMEM:13,0B,78,B1 LY:00 STAT:00 LCDC:00 DIV:08
A:00 F:00 B:00 C:49 D:81 E:E0 H:42 L:4F SP:CFF9 PC:27D2 PCMEM:0B,78,B1,20 LY:00 STAT:00 LCDC:00 DIV:08
A:00 F:00 B:00 C:48 D:81 E:E0 H:42 L:4F SP:CFF9 PC:27D3 PCMEM:78,B1,20,F6 LY:00 STAT:00 LCDC:00 DIV:08
A:00 F:00 B:00 C:48 D:81 E:E0 H:42 L:4F SP:CFF9 PC:27D4 PCMEM:B1,20,F6,C9 LY:00 STAT:00 LCDC:00 DIV:08
A:48 F:00 B:00 C:48 D:81 E:E0 H:42 L:4F SP:CFF9 PC:27D5 PCMEM:20,F6,C9,CD LY:00 STAT:00 LCDC:00 DIV:08
A:48 F:00 B:00 C:48 D:81 E:E0 H:42 L:4F SP:CFF9 PC:27CD PCMEM:2A,12,13,12 LY:00 STAT:00 LCDC:00 DIV:08
A:00 F:00 B:00 C:48 D:81 E:E0 H:42 L:50 SP:CFF9 PC:27CE PCMEM:12,13,12,13 LY:00 STAT:00 LCDC:00 DIV:08
A:00 F:00 B:00 C:48 D:81 E:E0 H:42 L:50 SP:CFF9 PC:27CF PCMEM:13,12,13,0B LY:00 STAT:00 LCDC:00 DIV:08
A:00 F:00 B:00 C:48 D:81 E:E1 H:42 L:50 SP:CFF9 PC:27D0 PCMEM:12,13,0B,78 LY:00 STAT:00 LCDC:00 DIV:08
